delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate
0.1,1000,exp,2,7,31,3,187.34922054200433,188.33353554201312,188.33353554201312,188.34097441704944,space,1.220785625046119,189.66656324948806,190.12758066691458,190.12758066691458,190.12758066691458,178,32,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745]",190.12758066691458,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,1000,exp,2,8,32,6,192.4487927078735,193.43301233300008,193.43301233300008,193.44019649992697,space,1.5012038750573993,195.0568668335366,195.51587308291346,195.51587308291346,195.51587308291346,256,33,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,1000,exp,2,9,33,9,200.49894104199484,201.48358170804568,201.48358170804568,201.49015783285722,space,1.2604242081288248,202.84978620853897,203.31120041687973,203.31120041687973,203.31120041687973,983,34,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,1000,exp,2,10,34,5,205.8161230420228,206.80018808296882,206.80018808296882,206.8071289169602,space,5.684166208142415,213.19050733355496,213.65071891690604,213.65071891690604,213.65071891690604,876,35,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,1000,exp,3,0,36,11,229.8993326248601,230.89140724996105,230.89140724996105,230.89140724996105,space,2.031063666101545,233.63371570856933,234.09507304197177,234.09507304197177,234.09507304197177,712,37,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,1000,exp,3,1,37,3,235.21667037485167,236.20793000003323,236.20793000003323,236.20793000003323,space,0.5428872909396887,236.85756170849007,237.31712274998426,237.31712274998426,237.31712274998426,482,38,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,1000,exp,3,2,38,9,238.9827940419782,239.9670963329263,239.9670963329263,239.9745890418999,space,2.0409009172581136,242.11717999965575,242.5781470418442,242.5781470418442,242.5781470418442,519,39,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,1000,exp,3,3,39,7,245.2495302078314,246.2336317920126,246.2336317920126,246.24111449997872,space,1.0137841252144426,247.65758174966712,248.1184013329912,248.1184013329912,248.1184013329912,90,40,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,1000,exp,3,4,40,6,252.79966066684574,253.7842807918787,253.7842807918787,253.79101312486455,space,1.6722728330641985,255.56729804171871,256.0279901670292,256.0279901670292,256.0279901670292,420,41,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,1000,exp,3,5,41,10,260.3495269168634,261.33925812505186,261.33925812505186,261.33925812505186,space,1.2511516250669956,263.0012505835077,263.46158137498423,263.46158137498423,263.46158137498423,666,42,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,1000,exp,3,6,42,8,267.0837006669026,268.06769733293913,268.06769733293913,268.0748514579609,space,1.0846361250150949,269.8574438745311,270.3182462078985,270.3182462078985,270.3182462078985,437,43,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,1000,exp,3,8,44,5,278.71735375002027,279.70132849994116,279.70132849994116,279.7084724,space,0.7593527501448989,281.18509945861683,281.6463555418886,281.6463555418886,281.6463555418886,541,45,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268]",281.6463555418886,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,1000,exp,3,10,46,4,289.91687062499113,290.90168320783414,290.90168320783414,290.90876583289355,space,2.404183999169618,293.70819645870165,294.1694962079637,294.1694962079637,294.1694962079637,612,47,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447, 2.835631625028327]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737, 2.835633791051805]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
